web-scraper-order,web-scraper-start-url,type habits,prix,adresse,image_lien-src,container_vetements-homme,container_vetements-homme-href
"1752740637-4106","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vetement homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4919084_uploaded_image1_1725059885.jpg","Vetements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5066572"
"1752740637-4107","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vetement homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4914414_uploaded_image1_1724798637.jpg","Vetements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5066572"
"1752740637-4108","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vetement  homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4900561_uploaded_image1_1724018099.jpg","Vetements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5066572"
"1752740637-4109","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vetement homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4911093_uploaded_image1_1724623752.jpg","Vetements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5066572"
"1752740637-4110","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vetements homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4894962_uploaded_image1_1723678711.jpg","Vetements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5066572"
"1752740699-4111","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","30 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5145144_uploaded_image1_1737451281.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107273"
"1752740699-4112","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Ensemble Costume africain","35 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5119898_uploaded_image1_1736069027.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107273"
"1752740699-4113","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","35 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5118948_uploaded_image1_1735994888.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107273"
"1752740699-4114","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","35 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5107282_uploaded_image1_1735178930.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107273"
"1752740699-4115","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","40 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5107278_uploaded_image1_1735178241.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107273"
"1752740699-4116","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","40 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5107273_uploaded_image1_1735177987.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107273"
"1752740699-4117","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","40 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5075605_uploaded_image1_1733316337.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107273"
"1752740699-4118","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","45 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5118945_uploaded_image1_1735994636.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107273"
"1752740699-4119","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","25 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2963642_uploaded_image1_1613926706.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107273"
"1752740699-4120","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3424278_uploaded_image1_1636194449.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107273"
"1752740699-4121","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costumes africains","50 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3227126_uploaded_image1_1626214693.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107273"
"1752740699-4122","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costumes africain","40 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3072033_uploaded_image1_1619010501.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107273"
"1752740734-4123","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","30 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5145144_uploaded_image1_1737451281.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107278"
"1752740734-4124","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Ensemble Costume africain","35 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5119898_uploaded_image1_1736069027.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107278"
"1752740734-4125","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","35 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5118948_uploaded_image1_1735994888.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107278"
"1752740734-4126","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","35 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5107282_uploaded_image1_1735178930.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107278"
"1752740734-4127","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","40 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5107278_uploaded_image1_1735178241.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107278"
"1752740734-4128","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","40 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5107273_uploaded_image1_1735177987.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107278"
"1752740734-4129","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","40 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5075605_uploaded_image1_1733316337.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107278"
"1752740734-4130","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","45 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5118945_uploaded_image1_1735994636.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107278"
"1752740734-4131","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","25 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2963642_uploaded_image1_1613926706.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107278"
"1752740734-4132","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3424278_uploaded_image1_1636194449.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107278"
"1752740734-4133","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costumes africains","50 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3227126_uploaded_image1_1626214693.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107278"
"1752740734-4134","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costumes africain","40 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3072033_uploaded_image1_1619010501.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107278"
"1752740764-4135","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","30 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5145144_uploaded_image1_1737451281.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107282"
"1752740764-4136","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Ensemble Costume africain","35 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5119898_uploaded_image1_1736069027.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107282"
"1752740764-4137","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","35 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5118948_uploaded_image1_1735994888.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107282"
"1752740764-4138","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","35 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5107282_uploaded_image1_1735178930.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107282"
"1752740764-4139","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","40 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5107278_uploaded_image1_1735178241.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107282"
"1752740764-4140","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","40 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5107273_uploaded_image1_1735177987.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107282"
"1752740764-4141","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","40 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5075605_uploaded_image1_1733316337.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107282"
"1752740764-4142","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","45 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5118945_uploaded_image1_1735994636.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107282"
"1752740764-4143","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","25 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2963642_uploaded_image1_1613926706.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107282"
"1752740764-4144","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume africain","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3424278_uploaded_image1_1636194449.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107282"
"1752740764-4145","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costumes africains","50 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3227126_uploaded_image1_1626214693.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107282"
"1752740764-4146","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costumes africain","40 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3072033_uploaded_image1_1619010501.jpg","Costume africain","https://sn.coinafrique.com/annonce/vetements-homme/costume-africain-5107282"
"1752740798-4147","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costum safari","50 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5108457_uploaded_image1_1735264866.jpg","Costum safari","https://sn.coinafrique.com/annonce/vetements-homme/costum-safari-5108457"
"1752740798-4148","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Costume pour homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5225513_uploaded_image1_1741650194.jpg","Costum safari","https://sn.coinafrique.com/annonce/vetements-homme/costum-safari-5108457"
"1752740846-4149","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Ensemble chemise","15 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5109611_uploaded_image1_1735334339.jpg","Ensemble chemise","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-chemise-5109611"
"1752740846-4150","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Ensemble jeans + chemise","13 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4672257_uploaded_image1_1712091028.jpg","Ensemble chemise","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-chemise-5109611"
"1752740846-4151","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Ensemble homme","18 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4189547_uploaded_image1_1682423550.jpg","Ensemble chemise","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-chemise-5109611"
"1752740846-4152","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Ensemble homme","17 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4189509_uploaded_image1_1682422491.jpg","Ensemble chemise","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-chemise-5109611"
"1752740846-4153","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Ensemble  homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3958587_uploaded_image1_1668033642.jpg","Ensemble chemise","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-chemise-5109611"
"1752740846-4154","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Ensemble chemise et pantalon","13 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3913288_uploaded_image1_1665352205.jpg","Ensemble chemise","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-chemise-5109611"
"1752740846-4155","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Ensemble homme","13 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3811035_uploaded_image1_1659452252.jpg","Ensemble chemise","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-chemise-5109611"
"1752740846-4156","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Chemises homme","6 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3804134_uploaded_image1_1659046291.jpg","Ensemble chemise","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-chemise-5109611"
"1752740846-4157","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Ensemble chemise - pantalon homme","13 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3778181_uploaded_image1_1657303737.jpg","Ensemble chemise","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-chemise-5109611"
"1752740846-4158","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Ensemble homme","20 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3722198_uploaded_image1_1654130911.jpg","Ensemble chemise","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-chemise-5109611"
