web-scraper-order,web-scraper-start-url,type chausssure,prix,adreesse,image_lien-src,container_chaussures-homme,container_chaussures-homme-href
"1752742282-4187","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Mocassin homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4872505_uploaded_image1_1722556069.jpg","Mocassins homme","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-5231306"
"1752742282-4188","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Mocassins  homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4814488_uploaded_image1_1719530551.jpg","Mocassins homme","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-5231306"
"1752742282-4189","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Mocassins homme","20 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4827692_uploaded_image1_1720187683.jpg","Mocassins homme","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-5231306"
"1752742282-4190","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Mocassins homme","20 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4781987_uploaded_image2_1717637179.jpeg","Mocassins homme","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-5231306"
"1752742282-4191","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4020625_uploaded_image1_1671793599.jpg","Mocassins homme","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-5231306"
"1752742282-4192","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Mocassins homme","20 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4028691_uploaded_image1_1672447561.jpg","Mocassins homme","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-5231306"
"1752742282-4193","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures cuir homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3745796_uploaded_image1_1655406884.jpg","Mocassins homme","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-5231306"
"1752742282-4194","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Mocassins homme","20 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3360314_uploaded_image1_1633028448.jpg","Mocassins homme","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-5231306"
"1752742282-4195","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Mocassin homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2829391_uploaded_image1_1607930290.jpg","Mocassins homme","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-5231306"
"1752742311-4196","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","10 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5332090_uploaded_image1_1747434845.jpg","Chaussures hommes","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5231308"
"1752742311-4197","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5332091_uploaded_image1_1747434908.jpg","Chaussures hommes","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5231308"
"1752742311-4198","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5341256_uploaded_image1_1747953772.jpg","Chaussures hommes","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5231308"
"1752742311-4199","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5341258_uploaded_image1_1747953837.jpg","Chaussures hommes","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5231308"
"1752742311-4200","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","18 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5341252_uploaded_image1_1747953598.jpg","Chaussures hommes","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5231308"
"1752742311-4201","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","10 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5342583_uploaded_image1_1748031990.jpg","Chaussures hommes","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5231308"
"1752742311-4202","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","18 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5342587_uploaded_image1_1748032191.jpg","Chaussures hommes","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5231308"
"1752742311-4203","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","13 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5329841_uploaded_image1_1747328617.jpg","Chaussures hommes","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5231308"
"1752742311-4204","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","16 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5329838_uploaded_image1_1747328563.jpg","Chaussures hommes","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5231308"
"1752742311-4205","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","18 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5339072_uploaded_image1_1747848346.jpg","Chaussures hommes","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5231308"
"1752742311-4206","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","20 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5339056_uploaded_image1_1747847898.jpg","Chaussures hommes","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5231308"
"1752742311-4207","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","16 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5339050_uploaded_image1_1747847679.jpg","Chaussures hommes","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5231308"
"1752742338-4208","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures hommes new balance","29 900 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5231310_uploaded_image1_1741922540.jpg","Chaussures hommes new balance","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-new-balance-5231310"
"1752742338-4209","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","New Balance","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4879353_uploaded_image1_1722912000.jpg","Chaussures hommes new balance","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-new-balance-5231310"
"1752742338-4210","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Baskets hommes","12 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2478934_uploaded_image1_1595607692.jpg","Chaussures hommes new balance","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-new-balance-5231310"
"1752742338-4211","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5360036_uploaded_image1_1749037560.jpg","Chaussures hommes new balance","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-new-balance-5231310"
"1752742338-4212","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","22 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5181270_uploaded_image1_1739298996.jpg","Chaussures hommes new balance","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-new-balance-5231310"
"1752742338-4213","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5165863_uploaded_image1_1738523413.jpg","Chaussures hommes new balance","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-new-balance-5231310"
"1752742338-4214","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","23 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3850441_uploaded_image1_1661704534.jpg","Chaussures hommes new balance","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-new-balance-5231310"
"1752742338-4215","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Baskets homme","25 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4035745_uploaded_image1_1672922645.jpg","Chaussures hommes new balance","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-new-balance-5231310"
"1752742338-4216","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Baskets homme","25 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4035723_uploaded_image1_1672921988.jpg","Chaussures hommes new balance","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-new-balance-5231310"
"1752742338-4217","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Baskets homme","25 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4035713_uploaded_image1_1672921777.jpg","Chaussures hommes new balance","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-new-balance-5231310"
"1752742365-4218","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Timberland","12 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3723129_uploaded_image1_1654176037.jpg","Chaussures Timberland rasés","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-timberland-rases-5231311"
"1752742393-4219","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5360036_uploaded_image1_1749037560.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5231313"
"1752742393-4220","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","27 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5360018_uploaded_image1_1749037245.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5231313"
"1752742393-4221","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures hommes","22 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5399770_uploaded_image1_1751349884.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5231313"
"1752742393-4222","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Timberlands homme","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5399763_uploaded_image1_1751349629.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5231313"
"1752742393-4223","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures hommes","23 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5399749_uploaded_image1_1751348901.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5231313"
"1752742393-4224","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Babouches homme","10 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5355160_uploaded_image1_1748804517.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5231313"
"1752742393-4225","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5355170_uploaded_image1_1748804676.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5231313"
"1752742393-4226","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","30 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5337086_uploaded_image1_1747753113.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5231313"
"1752742393-4227","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5380989_uploaded_image1_1750269170.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5231313"
"1752742393-4228","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","22 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5380977_uploaded_image1_1750268827.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5231313"
"1752742393-4229","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures hommes","23 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5380973_uploaded_image1_1750268749.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5231313"
"1752742393-4230","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures hommes","22 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5380959_uploaded_image1_1750268225.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5231313"
"1752742421-4231","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Air Jordan one low","17 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5376698_uploaded_image1_1750070197.jpg","Chaussures Jordans","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordans-5231315"
"1752742421-4232","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Jordan 4","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5359849_uploaded_image1_1749031529.jpg","Chaussures Jordans","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordans-5231315"
"1752742421-4233","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Jordan 4","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5292480_uploaded_image1_1745315752.jpg","Chaussures Jordans","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordans-5231315"
"1752742421-4234","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5280347_uploaded_image1_1744581868.jpg","Chaussures Jordans","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordans-5231315"
"1752742421-4235","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures homme","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5267715_uploaded_image1_1743890662.jpg","Chaussures Jordans","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordans-5231315"
"1752742421-4236","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Chaussures Jordans","28 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5231315_uploaded_image1_1741923032.jpg","Chaussures Jordans","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordans-5231315"
"1752742421-4237","https://sn.coinafrique.com/categorie/chaussures-homme?page=5","Baskets Jordan 3","22 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5218624_uploaded_image1_1741294801.jpg","Chaussures Jordans","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordans-5231315"
